content_id,content_type,language,genre,duration,release_date,rating,episode_count,season_count
cont_3565_2_17,series,telugu,drama,3660000,1999-02-19,1,17,2
cont_1020_14_2,series,hindi,horror,3840000,2013-03-02,3,2,14
cont_3851_1_2,sports,hindi,cricket,4140000,1993-02-12,0,2,1
cont_2633_1_11,series,telugu,drama,2640000,2019-11-26,8,11,1
cont_4149_5_34,series,telugu,drama,3960000,2009-04-02,6,34,5
cont_890_3_23,series,telugu,drama,3480000,2001-11-27,4,23,3
cont_4460_4_4,series,hindi,drama,2760000,2004-08-31,1,4,4
cont_1817_1_13,sports,english,football,5160000,2011-08-21,0,13,1
cont_758_4_21,series,hindi,documentary,3720000,2014-12-10,10,21,4
cont_2170_8_17,series,telugu,comedy,3360000,2002-10-18,10,17,8
cont_1637_2_3,series,telugu,action,4560000,2020-02-20,3,3,2
cont_2624_3_11,series,hindi,drama,3240000,1997-10-09,4,11,3
cont_1965_1_27,series,marathi,drama,3240000,2020-12-14,5,27,1
cont_4192_1_5,sports,english,cricket,8880000,1995-07-06,0,5,1
cont_935_3_1,series,english,drama,2700000,2010-09-17,10,1,3
cont_2489_34_14,series,hindi,drama,3120000,2015-05-04,3,14,34
cont_3399_3_13,series,hindi,horror,3900000,2017-02-13,1,13,3
cont_2083_4_2,series,hindi,drama,2940000,1996-06-05,4,2,4
cont_426_3_17,series,telugu,comedy,3240000,2003-04-28,4,17,3
cont_2637_2_3,series,tamil,drama,2760000,2015-11-25,6,3,2
cont_1595_1_3,series,hindi,drama,4980000,2015-10-31,10,3,1
cont_3331_7_18,series,english,action,3540000,2012-04-23,2,18,7
cont_938_9_24,series,hindi,drama,3420000,2015-04-20,9,24,9
cont_2899_14_3,series,hindi,drama,4800000,2018-03-30,5,3,14
cont_890_14_4,series,telugu,drama,3060000,2017-03-08,4,4,14
cont_336_8_15,series,telugu,action,3240000,2020-05-19,6,15,8
cont_4602_4_2,series,telugu,drama,2700000,2014-07-06,6,2,4
cont_3113_6_19,series,hindi,drama,3420000,2020-11-27,7,19,6
cont_2625_1_28,series,telugu,sci-fi,3480000,2002-12-26,8,28,1
cont_1369_5_9,series,oriya,drama,3480000,2003-10-24,6,9,5
cont_2765_2_7,series,telugu,comedy,3300000,2010-06-11,2,7,2
cont_2019_2_15,series,bengali,drama,3840000,2017-11-11,10,15,2
cont_3974_2_12,series,hindi,comedy,4560000,2008-03-20,3,12,2
cont_182_1_1,sports,english,cricket,4140000,2019-03-02,0,1,1
cont_3229_9_10,series,telugu,drama,3060000,2013-03-13,8,10,9
cont_1116_9_19,series,hindi,drama,2880000,2020-12-30,8,19,9
cont_2576_1_8,sports,hindi,football,7200000,2015-05-29,0,8,1
cont_3033_7_9,series,hindi,drama,3540000,2003-09-06,7,9,7
cont_43_7_20,series,marathi,drama,3180000,2007-09-15,2,20,7
cont_13_1_12,series,english,drama,4680000,2008-02-27,7,12,1
cont_717_13_15,series,malayalam,drama,5340000,2016-06-18,10,15,13
cont_4125_6_22,series,hindi,action,3060000,2000-02-05,10,22,6
cont_2946_12_14,series,telugu,drama,2760000,2017-10-26,10,14,12
cont_2270_34_9,series,hindi,comedy,2520000,2018-09-09,4,9,34
cont_3447_3_6,series,hindi,drama,3720000,2003-02-10,5,6,3
cont_696_4_30,series,gujarati,sci-fi,2760000,2015-06-27,6,30,4
cont_43_13_17,series,marathi,drama,3060000,2018-08-24,2,17,13
cont_3577_18_4,series,hindi,drama,2640000,2012-01-28,3,4,18
cont_515_1_3,series,hindi,drama,2580000,1996-03-20,2,3,1
cont_565_12_12,series,hindi,drama,2820000,2020-06-02,7,12,12
cont_3268_2_7,series,hindi,drama,2460000,1994-07-29,1,7,2
cont_3874_3_22,series,english,drama,3240000,1999-09-14,8,22,3
cont_2194_5_18,series,english,drama,3540000,2003-01-08,5,18,5
cont_748_3_5,series,english,documentary,3360000,1992-06-10,8,5,3
cont_4341_3_8,series,english,sci-fi,2820000,1993-11-18,9,8,3
cont_628_1_13,series,malayalam,drama,3360000,1999-05-16,1,13,1
cont_3420_6_9,series,malayalam,comedy,3120000,2002-03-21,6,9,6
cont_1468_15_16,series,hindi,comedy,3360000,2017-05-03,4,16,15
cont_330_11_2,series,hindi,drama,3300000,1994-05-14,9,2,11
cont_2512_4_3,series,english,comedy,2700000,2020-03-06,5,3,4
cont_3776_1_1,sports,english,cricket,3180000,2001-01-02,0,1,1
cont_1094_4_2,series,telugu,drama,3600000,2014-05-21,1,2,4
cont_3816_11_26,series,hindi,drama,3120000,2012-11-10,10,26,11
cont_756_4_41,series,hindi,drama,3240000,2003-02-16,5,41,4
cont_4694_1_11,sports,hindi,football,2580000,2015-01-31,0,11,1
cont_4539_6_2,series,hindi,comedy,2940000,2019-09-15,2,2,6
cont_4213_13_6,series,english,horror,3360000,2014-01-30,5,6,13
cont_2837_8_12,series,hindi,drama,3240000,2018-12-20,2,12,8
cont_3910_3_4,series,english,drama,3300000,2018-11-16,10,4,3
cont_3146_5_4,series,hindi,comedy,2640000,2019-03-12,10,4,5
cont_2173_10_1,series,hindi,drama,3480000,2018-12-03,9,1,10
cont_3470_1_41,series,english,horror,2880000,1997-01-13,8,41,1
cont_3405_1_26,series,hindi,drama,5520000,2017-03-19,4,26,1
cont_480_1_26,series,hindi,drama,3720000,1997-02-24,6,26,1
cont_1631_4_20,series,hindi,drama,3480000,2006-01-14,9,20,4
cont_2449_3_8,series,hindi,drama,3540000,1999-01-27,6,8,3
cont_3241_2_14,series,telugu,comedy,2700000,2005-05-03,9,14,2
cont_1466_18_21,series,malayalam,drama,2580000,2020-05-19,1,21,18
cont_3651_2_4,series,english,drama,3540000,2018-02-21,5,4,2
cont_4218_2_26,series,hindi,drama,3360000,2010-08-05,6,26,2
cont_3229_9_8,series,telugu,drama,2940000,2013-02-17,8,8,9
cont_3939_20_8,series,bengali,action,4020000,2000-09-23,9,8,20
cont_2505_5_3,series,hindi,documentary,3720000,2019-08-06,5,3,5
cont_3293_2_12,series,hindi,documentary,3360000,1998-11-26,1,12,2
cont_3386_6_17,series,malayalam,comedy,3960000,2013-12-01,7,17,6
cont_4133_5_38,series,hindi,drama,2700000,2014-11-10,9,38,5
cont_4103_2_15,series,hindi,comedy,3360000,2003-07-25,10,15,2
cont_2870_4_18,series,telugu,drama,3600000,2008-09-28,1,18,4
cont_4813_5_35,series,english,comedy,2640000,2012-01-19,9,35,5
cont_4968_1_3,series,english,sci-fi,3600000,2005-01-22,3,3,1
cont_661_1_47,series,hindi,drama,3000000,1995-12-04,6,47,1
cont_1454_6_7,series,hindi,drama,3120000,2004-05-29,9,7,6
cont_2394_3_31,series,hindi,documentary,5340000,1994-10-10,6,31,3
cont_3990_2_17,series,hindi,drama,5340000,1995-07-23,7,17,2
cont_848_1_38,series,english,drama,3420000,2011-08-30,1,38,1
cont_498_27_17,series,marathi,drama,4560000,2017-11-07,9,17,27
cont_1038_3_27,series,hindi,drama,4380000,1996-02-06,6,27,3
cont_4490_7_6,series,hindi,drama,2640000,2003-11-07,5,6,7
cont_4571_3_15,series,telugu,comedy,2580000,1993-12-19,1,15,3
cont_2417_2_10,series,hindi,comedy,2940000,2002-12-28,6,10,2
cont_2418_9_10,series,hindi,action,3540000,2007-02-20,9,10,9
cont_3892_1_14,sports,hindi,cricket,5040000,2001-05-06,0,14,1
cont_4767_2_2,series,hindi,action,3120000,2007-01-06,2,2,2
cont_1187_2_44,series,hindi,drama,3000000,2020-12-06,6,44,2
cont_633_3_2,series,telugu,drama,3360000,2019-06-13,4,2,3
cont_1812_1_3,series,hindi,action,3720000,2008-11-09,3,3,1
cont_3190_5_18,series,hindi,drama,3900000,1998-04-30,9,18,5
cont_475_8_37,series,english,drama,5100000,2005-04-16,10,37,8
cont_185_35_12,series,hindi,drama,3780000,2017-11-01,1,12,35
cont_4803_4_6,series,hindi,drama,2820000,2012-04-12,7,6,4
cont_3615_1_15,series,hindi,drama,2760000,2002-10-12,1,15,1
cont_1158_11_2,series,bengali,horror,3000000,2011-10-17,9,2,11
cont_4398_1_1,sports,english,basketball,9840000,2010-12-22,0,1,1
cont_1468_15_26,series,hindi,comedy,3480000,2017-08-31,4,26,15
cont_3943_8_5,series,hindi,horror,5400000,2010-10-09,1,5,8
cont_3033_9_10,series,hindi,drama,3600000,2007-07-11,7,10,9
cont_4056_14_22,series,english,action,3360000,2016-01-20,2,22,14
cont_4833_15_13,series,oriya,comedy,2580000,2003-07-21,9,13,15
cont_4584_1_2,sports,english,cricket,3000000,2002-12-12,0,2,1
cont_2647_8_17,series,telugu,comedy,3000000,2003-12-08,8,17,8
cont_2293_2_7,series,hindi,comedy,2940000,1992-07-24,1,7,2
cont_1724_14_12,series,hindi,drama,3000000,2016-05-16,10,12,14
cont_3399_2_18,series,hindi,horror,3300000,2016-02-07,1,18,2
cont_2300_3_5,series,english,drama,2520000,2018-07-18,2,5,3
cont_3267_8_6,series,hindi,drama,2520000,2016-05-01,7,6,8
cont_2024_3_17,series,hindi,drama,4320000,2016-02-15,6,17,3
cont_1607_10_7,series,hindi,action,4500000,2020-04-09,9,7,10
cont_951_2_19,series,hindi,action,2820000,2003-01-05,6,19,2
cont_42_2_9,series,hindi,action,3360000,2003-06-12,5,9,2
cont_3492_5_39,series,telugu,drama,3600000,2000-03-11,1,39,5
cont_2489_11_4,series,hindi,drama,2820000,2002-03-01,3,4,11
cont_4601_2_9,series,hindi,drama,3000000,1995-09-06,6,9,2
cont_1812_12_2,series,hindi,action,3480000,2010-04-09,3,2,12
cont_2022_6_18,series,hindi,sci-fi,3480000,1997-04-15,8,18,6
cont_3674_8_18,series,hindi,action,4500000,2009-07-28,4,18,8
cont_2750_14_2,series,telugu,comedy,3180000,2017-10-25,1,2,14
cont_1116_9_18,series,hindi,drama,2940000,2020-12-18,8,18,9
cont_51_1_19,series,hindi,comedy,2880000,2001-07-03,10,19,1
cont_3111_4_2,series,telugu,drama,3540000,2010-01-21,9,2,4
cont_1974_1_4,sports,hindi,cricket,3360000,1992-10-22,0,4,1
cont_1382_1_14,sports,hindi,cricket,2820000,2011-03-31,0,14,1
cont_3189_13_23,series,hindi,action,2880000,2005-03-23,4,23,13
cont_357_6_22,series,malayalam,sci-fi,3420000,1998-06-28,10,22,6
cont_3352_15_11,series,english,drama,2820000,2011-05-03,2,11,15
cont_2878_5_2,series,telugu,drama,5460000,1995-02-07,2,2,5
cont_3386_4_4,series,malayalam,comedy,4020000,2009-07-19,7,4,4
cont_3500_6_16,series,english,comedy,2880000,2019-11-07,6,16,6
cont_1038_11_7,series,hindi,drama,4560000,2004-11-26,6,7,11
cont_3901_1_5,sports,english,hockey,3720000,2020-06-01,0,5,1
cont_4833_23_5,series,oriya,comedy,2640000,2006-12-20,9,5,23
cont_976_35_4,series,malayalam,drama,3360000,2007-08-20,1,4,35
cont_4111_1_22,series,telugu,drama,3360000,1995-12-24,10,22,1
cont_2696_9_30,series,hindi,drama,3540000,2017-05-12,2,30,9
cont_3420_5_8,series,malayalam,comedy,3180000,2000-12-20,6,8,5
cont_2607_10_1,series,hindi,action,3420000,1998-06-18,5,1,10
cont_4170_11_25,series,english,comedy,4680000,2017-03-30,5,25,11
cont_4679_2_20,series,hindi,drama,2700000,2003-09-21,6,20,2
cont_2139_5_3,series,gujarati,drama,3060000,2013-11-04,10,3,5
cont_3081_6_35,series,english,drama,3300000,2005-11-08,1,35,6
cont_310_11_13,series,english,comedy,4200000,2006-09-29,4,13,11
cont_3990_3_22,series,hindi,drama,5460000,1997-09-10,7,22,3
cont_4274_6_10,series,marathi,comedy,3480000,2014-12-04,1,10,6
cont_4410_2_24,series,english,comedy,3960000,2012-12-10,6,24,2
cont_1561_4_2,series,hindi,action,4980000,2020-12-19,4,2,4
cont_1020_1_35,series,hindi,horror,3660000,1998-01-08,3,35,1
cont_2696_5_10,series,hindi,drama,3180000,2012-02-08,2,10,5
cont_1399_21_5,series,english,drama,4740000,2003-12-25,8,5,21
cont_73_24_1,series,hindi,documentary,3420000,1998-02-12,3,1,24
cont_2911_18_18,series,hindi,drama,3660000,2015-12-20,10,18,18
cont_3552_4_20,series,telugu,horror,3060000,2012-04-07,10,20,4
cont_1502_5_7,series,hindi,drama,3120000,2001-05-21,7,7,5
cont_233_1_15,series,hindi,comedy,3840000,2016-01-30,2,15,1
cont_4104_14_6,series,hindi,action,3180000,2013-05-30,3,6,14
cont_3194_3_16,series,hindi,drama,3780000,2018-11-09,6,16,3
cont_7_13_10,series,hindi,comedy,3240000,2016-01-23,1,10,13
cont_2981_1_1,sports,hindi,cricket,3360000,2013-11-11,0,1,1
cont_4361_1_11,series,hindi,drama,3360000,2009-09-24,4,11,1
cont_3269_4_1,series,hindi,drama,4560000,1994-11-26,4,1,4
cont_1949_2_15,series,malayalam,comedy,4860000,2008-02-05,9,15,2
cont_3875_2_2,series,telugu,drama,3240000,1997-11-22,9,2,2
cont_3988_8_9,series,english,comedy,3840000,2013-11-03,8,9,8
cont_3259_8_4,series,malayalam,comedy,3420000,2009-11-01,6,4,8
cont_4682_10_23,series,marathi,drama,2760000,2013-12-16,2,23,10
cont_3162_1_6,series,hindi,action,3660000,2015-03-02,10,6,1
cont_710_7_8,series,hindi,drama,3180000,2008-08-09,6,8,7
cont_3246_1_1,sports,english,football,3540000,2013-11-07,0,1,1
cont_3516_12_5,series,hindi,drama,3540000,1998-03-02,6,5,12
cont_4379_6_37,series,hindi,drama,2940000,2015-01-10,2,37,6
cont_1873_7_26,series,english,comedy,3840000,2003-10-29,3,26,7
cont_1368_2_18,series,hindi,drama,5160000,2008-03-15,6,18,2
cont_3442_4_5,series,hindi,sci-fi,2520000,2012-06-23,8,5,4
cont_1449_6_17,series,tamil,action,3060000,2005-04-17,10,17,6
cont_2722_9_28,series,malayalam,drama,5220000,2017-03-04,2,28,9
cont_2730_4_31,series,hindi,action,3360000,2012-02-01,7,31,4
cont_2482_1_2,series,english,sci-fi,2580000,2015-09-23,10,2,1
cont_2172_1_4,sports,hindi,cricket,6540000,2011-01-05,0,4,1
cont_1481_12_16,series,hindi,action,4980000,2008-09-14,9,16,12
cont_4682_9_13,series,marathi,drama,2700000,2012-04-01,2,13,9
cont_2784_1_27,series,hindi,drama,3720000,2005-02-02,5,27,1
cont_3974_7_28,series,hindi,comedy,4800000,2013-09-02,3,28,7
cont_2816_1_2,sports,hindi,cricket,3060000,1997-10-13,0,2,1
cont_3970_10_35,series,tamil,documentary,3480000,2009-05-30,4,35,10
cont_4149_8_9,series,telugu,drama,3960000,2013-07-22,6,9,8
cont_3598_13_17,series,marathi,drama,2820000,2009-09-14,10,17,13
cont_185_16_8,series,hindi,drama,3600000,2009-08-03,1,8,16
cont_1100_1_5,series,hindi,drama,2820000,2016-03-01,5,5,1
cont_206_5_22,series,english,drama,3420000,2013-08-18,7,22,5
cont_4225_1_10,series,hindi,comedy,3540000,2012-02-19,4,10,1
cont_1020_1_11,series,hindi,horror,3720000,1997-03-26,3,11,1
cont_951_2_35,series,hindi,action,3120000,2003-07-16,6,35,2
cont_839_9_19,series,hindi,comedy,3060000,2006-03-09,2,19,9
cont_4710_7_18,series,hindi,drama,3360000,2002-03-24,1,18,7
cont_2_3_28,series,hindi,horror,3360000,2003-06-28,8,28,3
cont_51_2_21,series,hindi,comedy,3360000,2003-04-12,10,21,2
cont_3420_11_10,series,malayalam,comedy,3240000,2008-04-30,6,10,11
cont_3603_2_26,series,kannada,action,3180000,2019-07-03,10,26,2
cont_4213_11_11,series,english,horror,3360000,2013-02-16,5,11,11
cont_4365_3_3,series,hindi,comedy,2940000,2018-09-06,7,3,3
cont_2624_2_14,series,hindi,drama,3720000,1995-12-31,4,14,2
cont_636_3_15,series,hindi,comedy,2760000,2019-02-04,9,15,3
cont_2043_11_22,series,hindi,horror,2820000,2008-04-10,2,22,11
cont_3352_10_5,series,english,drama,2940000,2007-03-13,2,5,10
cont_4906_11_25,series,hindi,drama,4380000,2017-07-31,2,25,11
cont_1521_6_1,series,hindi,sci-fi,2880000,1999-11-25,1,1,6
cont_3510_2_37,series,hindi,drama,3420000,2013-03-25,3,37,2
cont_3065_1_9,series,malayalam,drama,4260000,1996-11-12,5,9,1
cont_2392_13_18,series,hindi,comedy,2940000,2004-09-21,6,18,13
cont_488_1_5,series,hindi,sci-fi,2700000,2013-03-20,4,5,1
cont_3423_1_22,series,tamil,comedy,3540000,2020-05-19,8,22,1
cont_3552_4_4,series,telugu,horror,3240000,2011-09-28,10,4,4
cont_1349_1_29,series,malayalam,action,3120000,2017-07-29,6,29,1
cont_2911_17_2,series,hindi,drama,3660000,2014-06-28,10,2,17
cont_4838_4_3,series,bengali,drama,3000000,2013-11-06,4,3,4
cont_3114_4_46,series,oriya,drama,2760000,2015-09-01,8,46,4
cont_2700_12_21,series,hindi,drama,2940000,2011-02-24,10,21,12
cont_1185_2_28,series,hindi,drama,3900000,2002-03-20,9,28,2
cont_1682_6_16,series,oriya,sci-fi,3000000,1996-09-19,2,16,6
cont_2792_3_19,series,gujarati,drama,3180000,1998-04-02,10,19,3
cont_1972_7_20,series,english,drama,5220000,2009-12-20,10,20,7
cont_1795_3_7,series,hindi,comedy,2820000,2013-09-29,4,7,3
cont_2022_1_11,series,hindi,sci-fi,3300000,1992-06-16,8,11,1
cont_3757_1_24,series,hindi,action,3480000,2016-11-14,9,24,1
cont_3497_23_6,series,kannada,comedy,4380000,2016-03-08,4,6,23
cont_760_3_11,series,hindi,comedy,4860000,2004-03-16,8,11,3
cont_3162_5_2,series,hindi,action,3780000,2017-04-08,10,2,5
cont_244_11_1,series,telugu,drama,3180000,2013-01-22,3,1,11
cont_355_14_6,series,english,sci-fi,3600000,2020-02-22,9,6,14
cont_1028_1_9,sports,hindi,cricket,4260000,1996-12-31,0,9,1
cont_2392_13_15,series,hindi,comedy,2880000,2004-08-16,6,15,13
cont_2069_2_40,series,english,comedy,3120000,2013-07-03,2,40,2
cont_2934_1_2,sports,english,cricket,3900000,1997-09-02,0,2,1
cont_678_8_28,series,malayalam,comedy,3060000,2000-06-05,7,28,8
cont_3160_10_40,series,tamil,drama,3360000,2010-06-25,4,40,10
cont_1245_1_2,sports,hindi,cricket,2940000,2004-08-29,0,2,1
cont_731_1_4,sports,english,cricket,10080000,2000-06-16,0,4,1
cont_3573_3_7,series,hindi,documentary,3300000,2008-01-04,2,7,3
cont_4482_2_4,series,hindi,drama,3120000,1999-02-28,10,4,2
cont_4133_3_9,series,hindi,drama,2700000,2011-04-12,9,9,3
cont_2173_4_29,series,hindi,drama,3960000,2009-10-15,9,29,4
cont_1678_5_1,series,hindi,documentary,3300000,2017-11-03,7,1,5
cont_426_4_17,series,telugu,comedy,3060000,2004-05-04,4,17,4
cont_203_19_13,series,hindi,comedy,2940000,2011-08-06,3,13,19
cont_2152_1_7,series,hindi,comedy,3000000,2017-12-22,1,7,1
cont_2358_6_4,series,telugu,drama,3360000,2010-08-17,10,4,6
cont_593_16_3,series,telugu,sci-fi,4380000,2005-07-20,5,3,16
cont_4003_22_6,series,malayalam,drama,2940000,2008-09-08,5,6,22
cont_1226_10_50,series,marathi,action,2940000,2016-04-25,6,50,10
cont_4104_9_40,series,hindi,action,3000000,2005-12-26,3,40,9
cont_3293_4_9,series,hindi,documentary,3120000,2001-05-14,1,9,4
cont_3739_2_14,series,gujarati,drama,3780000,2005-05-23,6,14,2
cont_1094_4_27,series,telugu,drama,3300000,2015-03-17,1,27,4
cont_4944_6_3,series,english,drama,3780000,2014-05-01,2,3,6
cont_3315_6_8,series,hindi,documentary,2880000,2018-02-17,9,8,6
cont_3383_26_5,series,tamil,horror,2940000,2015-09-05,2,5,26
cont_2026_1_9,series,marathi,drama,3180000,2017-11-08,2,9,1
cont_685_1_46,series,hindi,drama,3000000,2015-02-20,4,46,1
cont_944_15_10,series,english,action,3180000,2010-10-16,4,10,15
cont_4198_1_23,series,telugu,action,3360000,2017-06-25,2,23,1
cont_1234_14_16,series,english,action,3120000,2006-02-26,6,16,14
cont_661_1_46,series,hindi,drama,2880000,1995-11-22,6,46,1
cont_1696_8_6,series,hindi,comedy,3300000,1996-07-05,5,6,8
cont_385_2_7,series,hindi,drama,3060000,1995-08-10,3,7,2
cont_676_9_6,series,hindi,drama,3660000,2018-11-09,3,6,9
cont_2630_7_15,series,hindi,action,3240000,2008-07-03,6,15,7
cont_4849_2_24,series,malayalam,comedy,3180000,2019-05-15,8,24,2
cont_636_3_28,series,hindi,comedy,2700000,2019-07-10,9,28,3
cont_3970_7_43,series,tamil,documentary,3900000,2005-01-15,4,43,7
cont_287_18_6,series,hindi,drama,4800000,2020-01-19,7,6,18
cont_4251_1_7,series,gujarati,comedy,3000000,2020-06-16,1,7,1
cont_51_1_12,series,hindi,comedy,3360000,2001-04-10,10,12,1
cont_3869_6_9,series,hindi,comedy,3480000,2007-05-20,1,9,6
cont_1739_5_3,series,english,drama,3180000,2004-08-08,9,3,5
cont_3990_11_50,series,hindi,drama,5520000,2014-05-20,7,50,11
cont_2485_12_1,series,hindi,drama,2940000,2013-09-09,6,1,12
cont_3565_12_24,series,telugu,drama,3120000,2014-10-22,1,24,12
cont_615_23_22,series,hindi,horror,4560000,2020-11-28,9,22,23
cont_3955_3_9,series,hindi,comedy,3540000,2016-12-18,5,9,3
cont_4838_11_8,series,bengali,drama,2940000,2019-04-21,4,8,11
cont_649_1_29,series,hindi,drama,3360000,1996-09-11,1,29,1
cont_1892_6_4,series,hindi,drama,2580000,2004-12-03,5,4,6
cont_398_1_7,series,hindi,documentary,3720000,2005-03-01,10,7,1
cont_43_6_47,series,marathi,drama,3300000,2006-10-02,2,47,6
cont_1898_2_12,series,malayalam,drama,3300000,2020-04-16,7,12,2
cont_498_4_9,series,marathi,drama,4740000,2002-06-23,9,9,4
cont_341_8_12,series,english,drama,3120000,2008-06-24,2,12,8
cont_3600_4_15,series,telugu,drama,3180000,1995-07-13,10,15,4
cont_1116_9_12,series,hindi,drama,2940000,2020-10-07,8,12,9
cont_969_4_24,series,hindi,sci-fi,3960000,2001-03-07,10,24,4
cont_1130_4_14,series,english,comedy,3780000,2010-03-18,7,14,4
cont_3687_2_2,series,telugu,drama,3540000,2004-02-23,4,2,2
cont_3510_3_31,series,hindi,drama,3000000,2014-04-01,3,31,3
cont_2905_1_1,sports,hindi,cricket,3420000,2015-12-13,0,1,1
cont_1355_11_8,series,hindi,action,2640000,2001-03-02,5,8,11
cont_2975_5_21,series,hindi,comedy,2760000,2015-11-28,6,21,5
cont_2707_5_39,series,hindi,comedy,3540000,2013-04-08,4,39,5
cont_1678_3_4,series,hindi,documentary,3780000,2015-11-26,7,4,3
cont_4561_1_38,series,hindi,drama,3240000,2015-10-20,9,38,1
cont_1664_5_13,series,hindi,action,3540000,2014-10-12,2,13,5
cont_960_2_26,series,malayalam,comedy,4260000,1997-08-08,5,26,2
cont_3472_7_4,series,english,action,4080000,2001-02-13,10,4,7
cont_3894_7_5,series,malayalam,drama,3120000,2012-07-22,5,5,7
cont_3850_1_13,sports,hindi,cricket,3180000,2003-02-25,0,13,1
cont_3508_1_2,sports,english,cricket,3720000,1993-12-21,0,2,1
cont_3356_9_4,series,english,action,2820000,2018-07-31,7,4,9
cont_1699_3_22,series,malayalam,comedy,3480000,2008-11-17,1,22,3
cont_3516_23_15,series,hindi,drama,3240000,2004-12-31,6,15,23
cont_4427_2_8,series,hindi,action,5340000,2006-05-25,2,8,2
cont_517_4_12,series,english,drama,3300000,2014-01-05,5,12,4
cont_2641_3_34,series,telugu,action,2700000,2005-02-03,10,34,3
cont_566_14_14,series,hindi,drama,3480000,2002-05-09,7,14,14
cont_15_1_17,series,hindi,action,2580000,2020-09-06,7,17,1
cont_1492_3_39,series,hindi,drama,3000000,2002-11-16,6,39,3
cont_2886_1_5,sports,english,cricket,3300000,1995-03-01,0,5,1
cont_2151_4_19,series,hindi,drama,3240000,2009-06-06,5,19,4
cont_4944_7_6,series,english,drama,4020000,2015-12-10,2,6,7
cont_1437_3_6,series,hindi,comedy,3360000,1999-02-24,1,6,3
cont_4486_1_9,series,telugu,drama,3360000,2014-04-03,10,9,1
cont_3383_20_2,series,tamil,horror,2520000,2014-03-14,2,2,20
cont_822_6_6,series,hindi,drama,3180000,2010-04-07,9,6,6
cont_1714_17_11,series,marathi,drama,2940000,2013-11-10,6,11,17
cont_1032_4_6,series,telugu,horror,3600000,1994-05-09,1,6,4
cont_4679_12_11,series,hindi,drama,2400000,2012-12-14,6,11,12
cont_4150_1_5,sports,english,football,5100000,2012-09-10,0,5,1
cont_208_4_11,series,kannada,comedy,3780000,2015-02-24,10,11,4
